asin,title,original_price,discounted_price,rating,weight,brand,categories
B08Y8DYT6P,"Vegetable Chopper, Onion Chopper, Mandolin Slicer,Pro 10 in 1professional food Choppermultifunctional Vegetable Chopper and Slicer, Dicing Machine, AdjustableVegetable Cutter With Container(grey)",29.99,19.97,4.30,1.5432340000,RAIQEE,Home&Kitchen>Kitchen&Dining
B08Y8SJYRF,"LuxStep Shower Mat Bathtub Mat,24x16 inch, Non-Slip Bath Mat with Drain, Quick Drying PVC Loofah Bathmat for Tub,Shower,Bathroom (Phthalate Free,Grey)",9.99,8.99,4.50,1.0600000000,LuxStep,Home&Kitchen>Bath
B08Y97C3WV,"Med PRIDE NitriPride Nitrile-Vinyl Blend Exam Gloves, Large 100 - Powder Free, Latex Free & Rubber Free - Single Use Non-Sterile Protective Gloves for Medical Use, Cooking, Cleaning & More",12.79,9.79,4.40,1.3200000000,Generic,Home&Kitchen>Kitchen&Dining
B08YF9GT53,Fujifilm Instax Mini Contact Sheet Film - 10 Exposures,12.46,9.99,4.80,0.0818750000,Fujifilm,Electronics>Camera&Photo
B08YH9R3N6,"JVC HA-S23W Wireless Headphones - On Ear Bluetooth Headphones, Foldable Flat Design, 17-Hour Long Battery Life (Black)",29.95,23.38,4.30,0.4750000000,JVC,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B08YJ6LGD6,"[Apple MFi Certified] Syncwire iPhone Car Charger 32W Super Fast Car Phone Charger Cigarette Lighter USB Car Adapter with Build-in 5FT Coiled Lightning Cable for Apple iPhone 14/13/12/11/XR/Max, iPad",27.99,24.99,4.70,0.1806250000,SYNCWIRE,Automotive>CarElectronics&Accessories
B08YJ9YYFR,VICSEED for MagSafe Car MountUpgraded Strongest Magnet Power Magnetic Phone Holder for Car Vent 360 Adjustable Magnetic Car Phone Holder Mount for iPhone 15 14 13 12 Pro Max Plus Mini,35.99,29.99,4.60,0.3312500000,VICSEED,Automotive>CarElectronics&Accessories
B08YJP7Z4Y,"Resin Rectangle Box Mold, Epoxy Resin Silicone Large Storage Container with Lid Set Mould for Casting, Perfect for Dominoes Coffee Pod Jewelry Napkin Candy Cosmetics Trinket Crafts DIY Organizer",19.99,12.99,4.20,0.6187500000,IKEPAHOK,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B08YJPJLFV,"Video Conference Lighting Kit, Ring Light Clip on Laptop Monitor with 5 Dimmable Color & 5 Brightness Level for Webcam Lighting/Zoom Lighting/Remote Working/Self Broadcasting and Live Streaming, etc.",29.99,23.99,4.40,0.6187500000,ACMEZING,Electronics>Accessories&Supplies
B08YP9Y9BD,"Chemical Guys MIC_506_24 Professional Grade Premium Microfiber Towels, Gold (16 Inch x 16 Inch) (Pack of 24) - Safe for Car Wash, Home Cleaning & Pet Drying Cloths",49.99,42.49,4.80,1.1023100000,‎Chemical Guys,Automotive>CarCare
B08YS2PCXS,"Garmin Dezl OTR500, 5.5-inch GPS Truck Navigator, Custom Truck Routing and Load-to-Dock Guidance, 010-02603-00",299.99,229.95,4.40,0.3312500000,Garmin,Electronics>Car&VehicleElectronics
B08YWN8Y71,"LZZAPJ Spinning Sensory Learning Toys for Toddlers 1-3, Baby 6-12-18 Months Suction Cup Spinner Toy,Baby Bathtub Bath Toys, Birthday Gifts for 1 Year Old and 2 Year Old Boys and Girls",7.99,6.99,4.50,0.4000000000,Generic,Toys&Games>Baby&ToddlerToys
B08YXPZ85C,"Cute Replacement Metal Plates Set 4 Pack for Magnetic Phone Holder. Kit of 4 Mix Round Discs Without Holes for Car Mount, Phone Case Back. Strong Circular 3M Adhesive Cell Phone Magnet Stickers.",10.99,8.99,4.10,0.0187500000,SALEX,Automotive>CarElectronics&Accessories
B08Z2ZKVXX,"Power Strip, SUPERDANNY Surge Protector with 22 AC Outlets and 6 USB Charging Ports, 1875W/15A, 2100 Joules, 6.5Ft Flat Plug Heavy Duty Extension Cord for Home, Office, Dorm, Gaming Room, Black",42.99,32.98,4.80,2.4000000000,SUPERDANNY,Electronics>Accessories&Supplies
B08Z41RGQL,"Picun B12 Wireless Headphones,HD Stereo Sound Over Ear with Built-in Microphones, Deep Bass 20 Hours Playtime, Fast Charge Bluetooth 5.2 Headset for Adults, School, Travel, Black",19.99,18.99,4.40,0.7312500000,Picun,Electronics>Accessories&Supplies
B08Z5XVXCZ,"303 Products Clay Mitt - Synthetic Clay Replacement - Creates Ultra Smooth Surface - Faster and Easier Than Clay - Long Lasting, 1 Count (39013), Gray, Black",27.99,23.51,4.50,0.2625000000,‎303 Products,Automotive>CarCare
B08Z7944T2,"TAKAVU Microfiber Wheel & Rim Brush with 2 Replaceable Covers Multipurpose Auto & Car Detailing Tool, Bendable Soft Chenille Microfiber Wheel Detailer, Interior Duster (Microfiber)",30.00,19.99,4.10,0.4125000000,‎TAKAVU,Automotive>CarCare
B08ZC23NLD,"Tree Hut Cotton Candy Shea Sugar Exfoliating & Hydrating Body Scrub, 18 oz",10.99,8.01,4.50,1.1300000000,Tree Hut,Beauty&PersonalCare>SkinCare
B08ZHS6QCG,Ankink Remanufactured Ink Cartridge Replacement for HP 61XL (Black Color 2 Pack) for HP 61 XL Combo for HP61 HP61XL for 5530 4500 2540 4630 4501 4502 4635 3050 2542 2541 3510 2514 3512 1000 1010 1510,44.99,36.99,4.30,0.2200000000,Ankink,Electronics>Accessories&Supplies
B08ZJ8XP6X,Ankink Compatible Ink Cartridge Replacement for Canon 245XL 246XL Black Color 245 246 PG245 CL246 XL 243 244 for MX490 TR4520 TS3322 TR4522 TR4500 TS3122 TS3300 MX492 MG2522 TS3320 TS3100 Printer,33.32,29.99,4.50,0.2400000000,Ankink,Electronics>Accessories&Supplies
B08ZJV2ZYZ,"3PCS Self Draining Soap Holder, Premium Silicone Soap Dish, Soap Saver for Shower, Bathroom, Kitchen, Bath Tub, Sponges,Keep Soap Bars Dry Easy Clean,Extend Soap Life",7.99,3.99,4.60,0.1000000000,EOYCPM,Home&Kitchen>Bath
B08ZKFKBGL,500 Pcs Acrylic Alphabet Letter Beads Gold On White Name Bracelets for Jewelry Making (goldonwhite) (goldonwhite),6.99,5.99,4.70,0.1493750000,n\a,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B08ZKHMBBH,"Shower Squeegee, 10-Inch Matte Black Squeegee, All-Purpose Stainless Steel Squeegee for Bathroom, Shower Doors, Mirrors, Tiles and Car Windows - 100% Streak Free",11.99,9.98,4.70,0.4875000000,NETANY,Home&Kitchen>Bath
B08ZKMH3G1,"Nuby Natural Wood & Silicone Teether Ring: 3 M+, Elephant, Gray",8.99,4.99,4.70,0.1493750000,Nuby,Toys&Games>Baby&ToddlerToys
B08ZNNWNN5,"CKAuto Universal Tire Repair Kit, Heavy Duty Car Emergency Tool Kit for Flat Tire Puncture Repair, 36 Pcs Value Pack, Tire Plug Kit fit for Autos, Cars, Motorcycles, Trucks, RVs, etc.",24.99,19.99,4.70,0.9687500000,‎CKAuto,Automotive>Tools&Equipment
B08ZYB9NPR,"QDRAGON 3 in 1 Baby Walker and Activity Center for Baby Girl,Toddler, Learning to Walk, Sit to Stand, Early Learning Push Toys for Infant 6-12 Months Pink",54.99,49.99,4.40,4.5300000000,QDRAGON,Toys&Games>Baby&ToddlerToys
B0912GK6LV,"[2 Pack] iPhone 15 14 13 12 11 Charger Block, USB C Wall Charger 20W PD Power Adapter for iPhone 15/15Pro/15Pro Max/15Plus/14/13/12/11, iPad",9.99,7.85,4.70,0.1806250000,ROMITAZ,Electronics>Accessories&Supplies
B0912GR7CK,"eSamcore Phone Holder for Car - Magnetic Car Phone Mount for Vehicle Dashboard, [Double 360 Adjustable Stand] Cell Phone Automobile Cradles with Strong Magnets for iPhone",19.99,13.99,4.20,0.1875000000,eSamcore,Automotive>CarElectronics&Accessories
B0912NGH78,"UrbanX 2021 Stereo Headphones for Samsung Galaxy S20, Galaxy S21 Ultra 5G, Note 20 Ultra, Note 10, Note 10+, M52, M53, A73 5G Microphone and Volume Remote Type-C Connector",26.91,19.14,4.20,0.0110000000,UrbanX,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0915X1Z2J,"20 Pack Canvases for Painting with 8x10, Painting Canvas for Oil & Acrylic Paint.",42.99,33.99,4.80,0.5000000000,ESRICH,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B091971L8R,"Yuronam 360 Pcs 925 Sterling Silver Earring Hooks Kit，Include Ear Wires Hypo-allergenic Earring Fish Hooks, Open Jump Rings, Clear Silicone Earring Backs for DIY Jewelry Making(Silver)",9.99,7.99,4.60,0.1187500000,Yuronam,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B0919L1NV9,OBD2 Scanner Clear Reset Engine Alert Code - Plug and Play Easy to Setup Use Professional Code Reader Scan Diagnostic for Cars Since 1996 with Freeze Frame/I/M Readiness - LeeKooLuu LK11,23.99,13.28,4.50,0.4375000000,LeeKooLuu,Automotive>Tools&Equipment
B091C381NX,"Double Din Car Stereo Radio Compatible with Apple Carplay and Android Auto, 7-Inch HD Touchscreen with Voice Control, Mirror Link, Backup Camera, Steering Wheel, Bluetooth, AM/FM, USB/TF/AUX Port",129.99,99.99,3.30,1.7000000000,SANPTENT,Automotive>CarElectronics&Accessories
B091DR7W1R,Owlike Baby Walking Harness Adjustable Baby Walker Sit Handheld Baby Walker Standing Up Walking Learning Helper Baby Walking Belt Breathable Safety Walking Harness,18.99,16.99,4.50,0.5500000000,Owlike,BabyProducts>Activity&Entertainment
B091MKF2PN,"Orange Carpenter Pencil Set - Includes 15 Flat Construction Pencils with Printed Ruler, 1 Carpenter Pencil Sharpener & 1 Clear Storage Container - Smoothly Write on Wood, Concrete & Stone - Pencil Kit",16.98,14.99,4.60,0.4875000000,Oriole Tools,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B091PRCJ5Y,"AZDOME M550 4K WiFi 3 Channel On Dash Cam, Dual Front and Rear for Car 4K+1080P Free 64GB Card, Built-in GPS 24H Parking Mode IR Night Vision WDR 3.19"" IPS, Max up Support to 256GB, Easy to Install",189.99,169.99,4.10,1.5900000000,AZDOME,Automotive>CarElectronics&Accessories
B091Q6W3Y4,Tummy Time Water Mat Inflatable Baby Water Play mat for 3 6 9 Months Newborn Girl & Boy Early Activity Center,17.99,9.99,4.30,0.5750000000,Generic,BabyProducts>Activity&Entertainment
B091SQRKVG,"Mueller UltraToast Full Stainless Steel Toaster 4 Slice, Long Extra-Wide Slots with Removable Tray, Cancel/Defrost/Reheat Functions, 6 Browning Levels with LED Display",59.99,35.84,4.40,4.8000000000,Mueller Austria,Home&Kitchen>Kitchen&Dining
B091YN1Q42,"Upanic 36 Colors Brush Tip Markers for Adult Coloring,Coloring Markers for Lettering,Dual Tip Brush Pens for Kids Drawing,Coloring Pens for Art,Journal Planner,Doodle",9.99,7.99,4.60,0.6375000000,Upanic,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B091Z6JNX4,"UGREEN 100W USB C Charger, Nexode 4-Port GaN Foldable Compact Wall Charger Power Adapter Compatible with MacBook Pro/Air, iPad, iPhone 15 Pro, Galaxy S23 Ultra, Steam Deck, Dell XPS, Google Pixelbook",74.99,69.99,4.50,0.5187500000,UGREEN,Electronics>Accessories&Supplies
B09219DX7Q,"MOONQUEEN Ultra Soft Premium Washcloths Set - 12 x 12 inches - 24 Pack - Quick Drying - Highly Absorbent Coral Velvet Bathroom Wash Clothes - Use as Bath, Spa, Facial, Fingertip Towel (Grey)",28.99,11.98,4.60,1.2566334000,MOONQUEEN,Home&Kitchen>Bath
B0921Y3SCW,"DEKAVA Paper Towel Holder Under Cabinet Wall Mount for Kitchen Towel, Self-Adhesive Bar, Rack, SUS304 Stainless Steel 13 inch (BlackA, 1)",15.99,8.99,4.60,0.3312500000,DEKAVA,Home&Kitchen>Kitchen&Dining
B0922GF9W8,Terminal Pin Removal Tool Kit 82 Pcs Depinning Electrical Connector Pin Extractor Tool Set Wire Terminal Release for Automotive Car Household Devices,18.48,12.98,4.30,0.3312500000,Kikerike,Automotive>Tools&Equipment
B0922JP1H4,"GOTIDEAL Canvases for Painting, 18 Pack Canvas Boards Multipack 4x4, 5x7, 8x10, 9x12,11x14,Primed White Blank Artist Canvas Panels Variety Pack for Acrylic Paint, Oil Paint, Watercolor, Gouache",22.99,19.99,4.80,4.4200000000,GOTIDEAL,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B0923QRZG8,"4TH Pumice Stone for Toilet Bowl Cleaning,Scouring Stick with Handle,Powerfully Away Limescale Stain,Hard Water Ring, Calcium Buildup,Iron,Rust.Remover for Tile Bath-tub - 2 Pack",9.99,6.99,4.60,0.3131250000,4TH,Health&Household>HouseholdSupplies
B0928DVLQN,PellKing Mobile Phone Chest Mount Harness Strap Holder Cell Phone Clip Action Camera POV for Samsung iPhone Plus etc,17.99,16.99,3.90,0.4812500000,PellKing,Automotive>CarElectronics&Accessories
B092915VWD,"20W USB C Fast Charger for iPhone 15/15 Pro Max, iPad Pro 12.9/11 inch, iPad Air 5/4th, iPad 10th Gen, iPad Mini, with 6.6ft USB C to C Charging Cable",13.99,10.90,4.40,0.1281250000,ipremium,Electronics>CellPhones&Accessories
B092CZFN6Q,"SKYRHYME 10.1 Inch Digital Picture Frame with 32GB Storage, FRAMEO WiFi Digital Photo Frame, 1280 * 800 IPS Touch Screen, Auto-Rotate Slideshow, Easy to Share Photo/Video via Free App",133.32,119.99,4.60,2.1400000000,SKYRHYME,Electronics>Camera&Photo
B092D2YB8R,"Gocheer Upgraded 40PSI Airbrush Kit, Dual-Action Multi-Function Airbrush Set with Compressor for Painting Portable Air Brush Set for Cake Decoration Makeup Art Craft Nail Design Model Tattoo",99.99,79.99,4.20,2.1400000000,Generic,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B092J6Q6B5,"hahaland Baby Books 0-6 Months - 2PCS Baby Toys 0-6 Months Baby Toys 6-12 Months - Touch & Feel Tummy Time Books, Baby Boy Gifts, Sensory Stroller Toys 0 3 4 6 Month Old Toys",29.99,19.99,4.80,0.5062500000,Generic,BabyProducts>CarSeats&Accessories
B092J8LPWR,"Surge Protector Power Strip - 8 Widely Outlets with 4 USB Charging Ports, Multi Plug Outlet Extender with 5Ft Braided Extension Cord, Flat Plug Wall Mount Desk USB Charging Station for Home Office ETL",26.99,16.99,4.80,0.9500000000,HANYCONY,Electronics>Accessories&Supplies
B092L98HDD,YIEHO 300g UV Resin Kit with Light-Upgraded Crystal Clear Hard UV Curing Premixed Epoxy Resin Starter Supplies for Art Craft Beginner Jewelry Making with Lamp,39.99,15.99,4.50,0.6625000000,YIEHO,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B092LMHRNK,KAR4KLEANER Car Cleaning Gel for Car Cleaning Kit Car Slime for Cleaning Car Cleaning Putty for Car Interior Cleaner Dust Gel Cleaner for Car Detailing Kits Car Accessories Keyboard Cleaner (Purple),7.59,5.99,4.10,0.3500000000,‎KAR4KLEANER,Automotive>CarCare
B092M2FXB8,"Prina 50 Pack Drawing Set Sketch Kit, Pro Art Sketching Supplies with 3-Color Sketchbook, Graphite, and Charcoal Pencils for Artists Adults Teens Beginner Kid, Ideal for Shading, Blending",39.99,15.99,4.80,1.7900000000,PRINA,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B092M7TNX1,"Arlo Solar Panel Charger (2021 Released) - Arlo Certified Accessory - Works with Arlo Pro 5S 2K, Pro 4, Pro 3, Floodlight, Ultra 2, and Ultra Cameras, Weather Resistant, Easy Install, White - VMA5600",59.99,50.80,4.30,1.0000000000,Arlo,Electronics>Camera&Photo
B092MBCTDF,"Paper Towel Holder Countertop, OBODING, Kitchen Paper Towel Stand Holder for Kitchen Organization and Storage, Paper Towel Holders for Standard and Large Size Rolls (Black)",9.83,6.98,4.40,0.5500000000,OBODING,Home&Kitchen>Kitchen&Dining
B092MP3GYB,"Phone Charger Fast Charging, MFi Certified 2-Pack 20W USB-C Fast Charger with 6FT Fast Charging Cable for IP 14/13/12/11/Xs/8, i Pad and More",28.99,23.98,4.40,0.3125000000,CXX,Electronics>Accessories&Supplies
B092PQQ5J5,CPWUFIYD Faraday Key Fob Protector - 2 Pack Mini Anti-theft Pouch Key Fob RFID Signal Blocking Faraday Bag for Key Fob,9.99,8.99,4.40,0.0706250000,‎CPWUFIYD,Automotive>CarElectronics&Accessories
B092QTCLTM,"Watercolor Paint, 48 Colors Washable Watercolor Paint Set with a Brush a Refillable Water Brush Pen and Palette, Non-toxic Water Color Paints Sets for Kids Adults Artists Children Students Beginner",10.99,7.48,4.70,0.7062500000,Blablaovy,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B092R7KP9R,"TOALLA 100% Cotton Shop Towels White Reusable Cleaning Rags – (Pack of 150) Size 14x14 Inches – Absorbent Shop Rags and Multipurpose Cleaning Towels for Automobiles, Industries, Garage and Homes",48.99,33.99,4.30,9.1712192000,TOALLA,Automotive>CarCare
B092RJZ7N8,GoPro MAX — Waterproof 360 + Traditional Camera with Touch Screen Spherical 5.6K30 HD Video 16.6MP 360 Photos 1080p Live Streaming Stabilization,499.99,399.00,4.50,1.1000000000,GoPro,Electronics>Camera&Photo
B092TFZH9R,"Poly - Voyager Focus 2 UC USB-A Headset with Stand (Plantronics) - Bluetooth Stereo Headset with Boom Mic - USB-A PC/Mac Compatible - Active Noise Canceling - Works with Teams (Certified), Zoom & more",156.98,140.00,4.30,1.5000000000,Plantronics,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B092V13FVD,"2 Pack USB Wall Charger Surge Protector, 5 Outlet Extender with 4 USB Charging Ports (1 USB C Outlet) 3 Sided 1800J Power Strip Multi Plug , Adapter Spaced for Home Travel Office",39.99,32.99,4.80,1.0400000000,Addtam,Electronics>Accessories&Supplies
B092VMS5RZ,"[Upgrade 80LBS Strong Suction]YRU Car Phone Holder Mount,[Bumpy Road Stable] Dashboard Cell Phone Holder for Car Air Vent Windshield Phone Stand for iPhone 15 14 13 Pro Max Samsung &Pickup Truck,Black",39.99,28.99,4.40,0.6625000000,YRU,Automotive>CarElectronics&Accessories
B092W879M1,STRXBBR Wireless Earbuds Sport 5.1 Bluetooth Earbuds Sport-50 Hours TWS Totally Sports Wireless Headphone IPX7 Waterproof in-Ear Buds Bluetooth Headphones with Microphone for Running/Gym/Exercise,44.39,39.95,4.10,0.4187500000,STRXBBR,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B092ZMV9WD,"iPhone Charger Block, Plug in Phone Charger, Sicodo 4Pack Single Port USB Wall Charger Fast Charging Adapter Cube Box for iPhone 15 14 13 12 SE(2020) 11/11pro/XS/XS Max,Samsung Galaxy S23/S22/S21,LG",12.99,9.99,4.50,0.0551250000,Sicodo,Electronics>Accessories&Supplies
B092ZP8Q4Z,"Wireless Headphones for TV Watching, Folding Over Ear Headphones with 2.4GHz RF Transmitter Support Optical RCA AUX, No Audio Delay, 100ft Wireless Range (Blackness)",55.54,49.99,3.80,1.1900000000,Ansee,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B092ZW7JGH,"USB C Headphones, USB C Earbuds, USB Type C Earphone USB C Headphone Plug Noise Canceling in-Ear Headphones with Microphone for Samsung S24 Plus S23 S22 Ultra Z Flip 4 S21 Google Pixel iPad Pro Air 5",16.66,14.99,4.20,0.0706250000,Gsangoo,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0931QGLRN,"Comfy Package, [2000 Count] Bamboo Wooden Toothpicks - Wood Round Double-Points Teeth Tooth Picks",7.19,5.99,4.60,0.5125000000,Comfy Package,Home&Kitchen>Kitchen&Dining
B093244D1J,"Garmin 010-02505-05 Dash Cam 67W, 1440p and extra-wide 180-degree FOV, Monitor Your Vehicle While Away w/ New Connected Features, Voice Control, Compact and Discreet, Includes Memory Card",259.99,223.17,4.20,0.1256250000,Garmin,Electronics>Car&VehicleElectronics
B0932QW8FJ,"CKAuto 30pcs 4"" Black Tire Repair Strings, Automotive Tool Tire Repair Plugs for Tubeless Off-Road Tires Car, Bike, ATV, UTV, Wheelbarrow, Mower",9.00,7.99,4.70,0.2200000000,‎CKAuto,Automotive>Tools&Equipment
B09333627V,Belkin Apple Airtag Secure Holder With Strap - Apple Air Tag Keychain - Airtag Holder With Strap For Key Ring - Airtag Keychain Accessories - Scratch Resistant Airtag Case With Raised Edges - White,12.99,8.59,4.70,0.0132500000,Belkin,Automotive>CarElectronics&Accessories
B0933R5JVS,"Rise age Adhesive Hooks Heavy Duty Waterproof in Shower Hooks for Hanging Loofah, Towels, Clothes, Robes for Bathroom Removable Adhesive Wall Hooks Door Hook Stainless Steel Black Stick on Hooks 4 Pcs",12.99,9.99,4.40,0.1000000000,Rise age,Home&Kitchen>Bath
B0935WNMWS,"Calody Baby Play mat, Extra Large Baby Crawling Mat, Portable & Waterproof Non Toxic Soft Foam, Reversible Playmat for Baby Infant Toddler & Kids (79 x 59 x 0.4 in)",54.99,39.99,4.50,2.3000000000,Generic,BabyProducts>Activity&Entertainment
B0936BWZTK,"Super Fast Charger Type C Kit, VELOGK 25W PD PPS USB C Wall/Car Charger for Samsung Galaxy S24/S23 Ultra/S23+/S23/S22/S21/S20/Plus/Ultra/FE/Note 20/A71, iPad Pro, with 2X Nylon USB C-to-C Cable(3.3ft)",18.88,16.99,4.50,0.0662500000,VELOGK,Electronics>Car&VehicleElectronics
B0936FGLQS,"COSORI Air Fryer Pro LE 5-Qt Airfryer, Quick and Easy Meals, UP to 450℉, Quiet, 85% Oil less, 130+ Recipes , 9 Customizable Functions, SHAKE Reminder, Compact, Dishwasher Safe",50.00,45.00,4.70,12.0000000000,COSORI,Home&Kitchen>Kitchen&Dining
B093B5HV45,"SUNSHINE-MALL Baby Water Play mat, Tummy Baby Toys,Infant Toys, Inflatable Play Mat Water Cushion Inflatable Toys, Fun Early Development Play Center for Newbor (70 x 50 cm)",9.50,7.99,4.30,0.4500000000,Generic,BabyProducts>Activity&Entertainment
B093B893LP,YRU 80LBS Upgrade Strongest Suction & Military-Grade Car Phone Holder Mount 2024 Ultimate Patent & Safety Certs Dashboard Windshield Vent Truck Cradle Stand for iPhone 15 Pro Max 14 13 Samsung,39.99,28.89,4.40,0.6562500000,YRU,Automotive>CarElectronics&Accessories
B093B8DH63,"SUNSHINE-MALL Octopuses Baby Water Mat, Premium Baby Water Play Mat, Baby Toys, Toddlers Baby Toys for 3 to 24 Months, Strengthen Your Baby's Muscles (70x50cm)",8.89,7.89,4.30,0.5000000000,Generic,BabyProducts>Activity&Entertainment
B093BJJ5QR,"Fast Car Charger, [Apple MFi Certified] Car Charging Adapter, Dual Port USB A and USB C Plug with 2Pack 6ft Lightning Cable for iPhone 14 Pro/13 Pro Max/12 Mini/11 Pro/SE/X/8 Plus, iPad",15.99,9.99,4.50,0.2000000000,Uzeuza,Automotive>CarElectronics&Accessories
